55,18000000,Neutral,Value,0.952266634,1748267938.245294
55,18000000,Happy,Value,0.0464568362,1748267938.245294
55,18000000,Sad,Value,0.000136439339,1748267938.245294
55,18000000,Angry,Value,0.00112925109,1748267938.245294
55,18000000,Surprised,Value,0.06678972,1748267938.245294
55,18000000,Scared,Value,0.00192597881,1748267938.245294
55,18000000,Disgusted,Value,0.0002269297,1748267938.245294
55,18000000,Valence,Value,0.0445308574,1748267938.245294
55,18000000,Arousal,Value,0.393791825,1748267938.245294
55,18000000,Mouth,State,Closed,1748267938.245294
55,18000000,Left Eye,State,Open,1748267938.245294
55,18000000,Right Eye,State,Open,1748267938.245294
55,18000000,Left Eyebrow,State,Neutral,1748267938.245294
55,18000000,Right Eyebrow,State,Neutral,1748267938.245294
60,20000000,Neutral,Value,0.927103162,1748267938.456432
60,20000000,Happy,Value,0.07201539,1748267938.456432
60,20000000,Sad,Value,0.000163096454,1748267938.456432
60,20000000,Angry,Value,0.00069723773,1748267938.456432
60,20000000,Surprised,Value,0.103037626,1748267938.456432
60,20000000,Scared,Value,0.00414567254,1748267938.456432
60,20000000,Disgusted,Value,0.000192670515,1748267938.456432
60,20000000,Valence,Value,0.0678697154,1748267938.456432
60,20000000,Arousal,Value,0.394112051,1748267938.456432
60,20000000,Mouth,State,Closed,1748267938.456432
60,20000000,Left Eye,State,Open,1748267938.456432
60,20000000,Right Eye,State,Open,1748267938.456432
60,20000000,Left Eyebrow,State,Neutral,1748267938.456432
60,20000000,Right Eyebrow,State,Neutral,1748267938.456432
72,24000000,Neutral,Value,0.6961451,1748267938.872391
72,24000000,Happy,Value,0.218334183,1748267938.872391
72,24000000,Sad,Value,0.002430209,1748267938.872391
72,24000000,Angry,Value,0.000443419558,1748267938.872391
72,24000000,Surprised,Value,0.0545523278,1748267938.872391
72,24000000,Scared,Value,0.00319616,1748267938.872391
72,24000000,Disgusted,Value,0.00107411621,1748267938.872391
72,24000000,Valence,Value,0.215138018,1748267938.872391
72,24000000,Arousal,Value,0.389844984,1748267938.872391
72,24000000,Mouth,State,Closed,1748267938.872391
72,24000000,Left Eye,State,Open,1748267938.872391
72,24000000,Right Eye,State,Open,1748267938.872391
72,24000000,Left Eyebrow,State,Neutral,1748267938.872391
72,24000000,Right Eyebrow,State,Neutral,1748267938.872391
79,26000000,Neutral,Value,0.6511278,1748267939.030992
79,26000000,Happy,Value,0.312165082,1748267939.030992
79,26000000,Sad,Value,0.00271551847,1748267939.030992
79,26000000,Angry,Value,0.000454462017,1748267939.030992
79,26000000,Surprised,Value,0.0380225219,1748267939.030992
79,26000000,Scared,Value,0.00296953437,1748267939.030992
79,26000000,Disgusted,Value,0.00204016385,1748267939.030992
79,26000000,Valence,Value,0.309195548,1748267939.030992
79,26000000,Arousal,Value,0.3845502,1748267939.030992
79,26000000,Mouth,State,Closed,1748267939.030992
79,26000000,Left Eye,State,Open,1748267939.030992
79,26000000,Right Eye,State,Open,1748267939.030992
79,26000000,Left Eyebrow,State,Neutral,1748267939.030992
79,26000000,Right Eyebrow,State,Neutral,1748267939.030992
85,28000000,Neutral,Value,0.664590061,1748267939.27573
85,28000000,Happy,Value,0.352361441,1748267939.27573
85,28000000,Sad,Value,0.00159318279,1748267939.27573
85,28000000,Angry,Value,0.000408281718,1748267939.27573
85,28000000,Surprised,Value,0.0303392112,1748267939.27573
85,28000000,Scared,Value,0.007289674,1748267939.27573
85,28000000,Disgusted,Value,0.00192947127,1748267939.27573
85,28000000,Valence,Value,0.345071763,1748267939.27573
85,28000000,Arousal,Value,0.37863946,1748267939.27573
85,28000000,Mouth,State,Closed,1748267939.27573
85,28000000,Left Eye,State,Open,1748267939.27573
85,28000000,Right Eye,State,Open,1748267939.27573
85,28000000,Left Eyebrow,State,Neutral,1748267939.27573
85,28000000,Right Eyebrow,State,Neutral,1748267939.27573
91,30000000,Neutral,Value,0.7441011,1748267939.476784
91,30000000,Happy,Value,0.254222333,1748267939.476784
91,30000000,Sad,Value,0.00138996006,1748267939.476784
91,30000000,Angry,Value,0.000307583337,1748267939.476784
91,30000000,Surprised,Value,0.0244524647,1748267939.476784
91,30000000,Scared,Value,0.0132347951,1748267939.476784
91,30000000,Disgusted,Value,0.00148767454,1748267939.476784
91,30000000,Valence,Value,0.240987539,1748267939.476784
91,30000000,Arousal,Value,0.37435478,1748267939.476784
91,30000000,Mouth,State,Closed,1748267939.476784
91,30000000,Left Eye,State,Open,1748267939.476784
91,30000000,Right Eye,State,Open,1748267939.476784
91,30000000,Left Eyebrow,State,Neutral,1748267939.476784
91,30000000,Right Eyebrow,State,Neutral,1748267939.476784
103,34000000,Neutral,Value,0.8892815,1748267939.887986
103,34000000,Happy,Value,0.13089855,1748267939.887986
103,34000000,Sad,Value,0.0004731847,1748267939.887986
103,34000000,Angry,Value,0.000671017042,1748267939.887986
103,34000000,Surprised,Value,0.008331607,1748267939.887986
103,34000000,Scared,Value,0.008223291,1748267939.887986
103,34000000,Disgusted,Value,0.000653577,1748267939.887986
103,34000000,Valence,Value,0.122675262,1748267939.887986
103,34000000,Arousal,Value,0.366167,1748267939.887986
103,34000000,Mouth,State,Closed,1748267939.887986
103,34000000,Left Eye,State,Open,1748267939.887986
103,34000000,Right Eye,State,Open,1748267939.887986
103,34000000,Left Eyebrow,State,Neutral,1748267939.887986
103,34000000,Right Eyebrow,State,Neutral,1748267939.887986
108,36000000,Neutral,Value,0.9010161,1748267940.058166
108,36000000,Happy,Value,0.135117039,1748267940.058166
108,36000000,Sad,Value,0.0002905563,1748267940.058166
108,36000000,Angry,Value,0.0005501353,1748267940.058166
108,36000000,Surprised,Value,0.00575357769,1748267940.058166
108,36000000,Scared,Value,0.00644408027,1748267940.058166
108,36000000,Disgusted,Value,0.000417860167,1748267940.058166
108,36000000,Valence,Value,0.128672957,1748267940.058166
108,36000000,Arousal,Value,0.363114446,1748267940.058166
108,36000000,Mouth,State,Closed,1748267940.058166
108,36000000,Left Eye,State,Open,1748267940.058166
108,36000000,Right Eye,State,Open,1748267940.058166
108,36000000,Left Eyebrow,State,Neutral,1748267940.058166
108,36000000,Right Eyebrow,State,Neutral,1748267940.058166
115,38000000,Neutral,Value,0.932151556,1748267940.248951
115,38000000,Happy,Value,0.09673342,1748267940.248951
115,38000000,Sad,Value,0.000166026715,1748267940.248951
115,38000000,Angry,Value,0.0005310793,1748267940.248951
115,38000000,Surprised,Value,0.005127986,1748267940.248951
115,38000000,Scared,Value,0.005876365,1748267940.248951
115,38000000,Disgusted,Value,0.000245111267,1748267940.248951
115,38000000,Valence,Value,0.09085706,1748267940.248951
115,38000000,Arousal,Value,0.358633727,1748267940.248951
115,38000000,Mouth,State,Closed,1748267940.248951
115,38000000,Left Eye,State,Open,1748267940.248951
115,38000000,Right Eye,State,Open,1748267940.248951
115,38000000,Left Eyebrow,State,Neutral,1748267940.248951
115,38000000,Right Eyebrow,State,Neutral,1748267940.248951
121,40000000,Neutral,Value,0.8876333,1748267940.50763
121,40000000,Happy,Value,0.148813292,1748267940.50763
121,40000000,Sad,Value,0.000158212,1748267940.50763
121,40000000,Angry,Value,0.000383673236,1748267940.50763
121,40000000,Surprised,Value,0.005572484,1748267940.50763
121,40000000,Scared,Value,0.003972768,1748267940.50763
121,40000000,Disgusted,Value,0.000684123,1748267940.50763
121,40000000,Valence,Value,0.144840524,1748267940.50763
121,40000000,Arousal,Value,0.353732854,1748267940.50763
121,40000000,Mouth,State,Closed,1748267940.50763
121,40000000,Left Eye,State,Open,1748267940.50763
121,40000000,Right Eye,State,Open,1748267940.50763
121,40000000,Left Eyebrow,State,Neutral,1748267940.50763
121,40000000,Right Eyebrow,State,Neutral,1748267940.50763
133,44000000,Neutral,Value,0.579841435,1748267940.897422
133,44000000,Happy,Value,0.4992958,1748267940.897422
133,44000000,Sad,Value,0.000361984654,1748267940.897422
133,44000000,Angry,Value,0.000828385,1748267940.897422
133,44000000,Surprised,Value,0.0254549477,1748267940.897422
133,44000000,Scared,Value,0.00192527671,1748267940.897422
133,44000000,Disgusted,Value,0.00642940169,1748267940.897422
133,44000000,Valence,Value,0.4928664,1748267940.897422
133,44000000,Arousal,Value,0.348642826,1748267940.897422
133,44000000,Mouth,State,Closed,1748267940.897422
133,44000000,Left Eye,State,Open,1748267940.897422
133,44000000,Right Eye,State,Open,1748267940.897422
133,44000000,Left Eyebrow,State,Neutral,1748267940.897422
133,44000000,Right Eyebrow,State,Neutral,1748267940.897422
139,46000000,Neutral,Value,0.5099819,1748267941.084442
139,46000000,Happy,Value,0.5981436,1748267941.084442
139,46000000,Sad,Value,0.000426399638,1748267941.084442
139,46000000,Angry,Value,0.00141845143,1748267941.084442
139,46000000,Surprised,Value,0.04754781,1748267941.084442
139,46000000,Scared,Value,0.00258758664,1748267941.084442
139,46000000,Disgusted,Value,0.00494737737,1748267941.084442
139,46000000,Valence,Value,0.5931962,1748267941.084442
139,46000000,Arousal,Value,0.355522543,1748267941.084442
139,46000000,Mouth,State,Closed,1748267941.084442
139,46000000,Left Eye,State,Open,1748267941.084442
139,46000000,Right Eye,State,Open,1748267941.084442
139,46000000,Left Eyebrow,State,Neutral,1748267941.084442
139,46000000,Right Eyebrow,State,Neutral,1748267941.084442
144,48000000,Neutral,Value,0.505262,1748267941.289403
144,48000000,Happy,Value,0.603180468,1748267941.289403
144,48000000,Sad,Value,0.000285528658,1748267941.289403
144,48000000,Angry,Value,0.005224992,1748267941.289403
144,48000000,Surprised,Value,0.06262088,1748267941.289403
144,48000000,Scared,Value,0.005981017,1748267941.289403
144,48000000,Disgusted,Value,0.004379265,1748267941.289403
144,48000000,Valence,Value,0.59719944,1748267941.289403
144,48000000,Arousal,Value,0.370876163,1748267941.289403
144,48000000,Mouth,State,Closed,1748267941.289403
144,48000000,Left Eye,State,Open,1748267941.289403
144,48000000,Right Eye,State,Open,1748267941.289403
144,48000000,Left Eyebrow,State,Neutral,1748267941.289403
144,48000000,Right Eyebrow,State,Neutral,1748267941.289403
151,50000000,Neutral,Value,0.435021043,1748267941.44143
151,50000000,Happy,Value,0.604743242,1748267941.44143
151,50000000,Sad,Value,0.000243997943,1748267941.44143
151,50000000,Angry,Value,0.01676922,1748267941.44143
151,50000000,Surprised,Value,0.08308301,1748267941.44143
151,50000000,Scared,Value,0.007666992,1748267941.44143
