9974,3342000000,Neutral,Value,0.96069026,1748268270.83132
9974,3342000000,Happy,Value,6.264795E-06,1748268270.83132
9974,3342000000,Sad,Value,0.055025205,1748268270.83132
9974,3342000000,Angry,Value,0.000579158135,1748268270.83132
9974,3342000000,Surprised,Value,0.0222236589,1748268270.83132
9974,3342000000,Scared,Value,0.00356101035,1748268270.83132
9974,3342000000,Disgusted,Value,0.003097126,1748268270.83132
9974,3342000000,Valence,Value,-0.05501894,1748268270.83132
9974,3342000000,Arousal,Value,0.2541577,1748268270.83132
9974,3342000000,Mouth,State,Closed,1748268270.83132
9974,3342000000,Left Eye,State,Open,1748268270.83132
9974,3342000000,Right Eye,State,Open,1748268270.83132
9974,3342000000,Left Eyebrow,State,Neutral,1748268270.83132
9974,3342000000,Right Eyebrow,State,Neutral,1748268270.83132
9979,3344000000,Neutral,Value,0.9600694,1748268270.894843
9979,3344000000,Happy,Value,9.03283E-06,1748268270.894843
9979,3344000000,Sad,Value,0.05569003,1748268270.894843
9979,3344000000,Angry,Value,0.00044566908,1748268270.894843
9979,3344000000,Surprised,Value,0.02030093,1748268270.894843
9979,3344000000,Scared,Value,0.00318872952,1748268270.894843
9979,3344000000,Disgusted,Value,0.00288440287,1748268270.894843
9979,3344000000,Valence,Value,-0.0556809977,1748268270.894843
9979,3344000000,Arousal,Value,0.2535858,1748268270.894843
9979,3344000000,Mouth,State,Closed,1748268270.894843
9979,3344000000,Left Eye,State,Open,1748268270.894843
9979,3344000000,Right Eye,State,Open,1748268270.894843
9979,3344000000,Left Eyebrow,State,Neutral,1748268270.894843
9979,3344000000,Right Eyebrow,State,Neutral,1748268270.894843
9986,3346000000,Neutral,Value,0.958592653,1748268271.059763
9986,3346000000,Happy,Value,1.08850491E-05,1748268271.059763
9986,3346000000,Sad,Value,0.06600019,1748268271.059763
9986,3346000000,Angry,Value,0.000336469617,1748268271.059763
9986,3346000000,Surprised,Value,0.0186920129,1748268271.059763
9986,3346000000,Scared,Value,0.00216497434,1748268271.059763
9986,3346000000,Disgusted,Value,0.00218756148,1748268271.059763
9986,3346000000,Valence,Value,-0.06598931,1748268271.059763
9986,3346000000,Arousal,Value,0.252927929,1748268271.059763
9986,3346000000,Mouth,State,Closed,1748268271.059763
9986,3346000000,Left Eye,State,Open,1748268271.059763
9986,3346000000,Right Eye,State,Open,1748268271.059763
9986,3346000000,Left Eyebrow,State,Neutral,1748268271.059763
9986,3346000000,Right Eyebrow,State,Neutral,1748268271.059763
9991,3348000000,Neutral,Value,0.9279601,1748268271.294082
9991,3348000000,Happy,Value,3.698744E-05,1748268271.294082
9991,3348000000,Sad,Value,0.126670137,1748268271.294082
9991,3348000000,Angry,Value,0.0002941754,1748268271.294082
9991,3348000000,Surprised,Value,0.0132083194,1748268271.294082
9991,3348000000,Scared,Value,0.00140288076,1748268271.294082
9991,3348000000,Disgusted,Value,0.00169787812,1748268271.294082
9991,3348000000,Valence,Value,-0.126633152,1748268271.294082
9991,3348000000,Arousal,Value,0.252461463,1748268271.294082
9991,3348000000,Mouth,State,Closed,1748268271.294082
9991,3348000000,Left Eye,State,Open,1748268271.294082
9991,3348000000,Right Eye,State,Open,1748268271.294082
9991,3348000000,Left Eyebrow,State,Neutral,1748268271.294082
9991,3348000000,Right Eyebrow,State,Neutral,1748268271.294082
9998,3350000000,Neutral,Value,0.8861545,1748268271.442866
9998,3350000000,Happy,Value,5.38394961E-05,1748268271.442866
9998,3350000000,Sad,Value,0.214208931,1748268271.442866
9998,3350000000,Angry,Value,0.000558758853,1748268271.442866
9998,3350000000,Surprised,Value,0.008632633,1748268271.442866
9998,3350000000,Scared,Value,0.000784164,1748268271.442866
9998,3350000000,Disgusted,Value,0.00128851936,1748268271.442866
9998,3350000000,Valence,Value,-0.2141551,1748268271.442866
9998,3350000000,Arousal,Value,0.251925081,1748268271.442866
9998,3350000000,Mouth,State,Closed,1748268271.442866
9998,3350000000,Left Eye,State,Open,1748268271.442866
9998,3350000000,Right Eye,State,Open,1748268271.442866
9998,3350000000,Left Eyebrow,State,Neutral,1748268271.442866
9998,3350000000,Right Eyebrow,State,Neutral,1748268271.442866
10003,3352000000,Neutral,Value,0.685601,1748268271.662747
10003,3352000000,Happy,Value,0.2423162,1748268271.662747
10003,3352000000,Sad,Value,0.1288209,1748268271.662747
10003,3352000000,Angry,Value,0.000436554255,1748268271.662747
10003,3352000000,Surprised,Value,0.0230099577,1748268271.662747
10003,3352000000,Scared,Value,0.000605369336,1748268271.662747
10003,3352000000,Disgusted,Value,0.004542482,1748268271.662747
10003,3352000000,Valence,Value,0.113495305,1748268271.662747
10003,3352000000,Arousal,Value,0.268305421,1748268271.662747
10003,3352000000,Mouth,State,Open,1748268271.662747
10003,3352000000,Left Eye,State,Open,1748268271.662747
10003,3352000000,Right Eye,State,Open,1748268271.662747
10003,3352000000,Left Eyebrow,State,Neutral,1748268271.662747
10003,3352000000,Right Eyebrow,State,Neutral,1748268271.662747
10015,3356000000,Neutral,Value,0.319622457,1748268272.103537
10015,3356000000,Happy,Value,0.5827321,1748268272.103537
10015,3356000000,Sad,Value,0.0392414145,1748268272.103537
10015,3356000000,Angry,Value,0.000138388918,1748268272.103537
10015,3356000000,Surprised,Value,0.0299209282,1748268272.103537
10015,3356000000,Scared,Value,0.000419207,1748268272.103537
10015,3356000000,Disgusted,Value,0.00702511426,1748268272.103537
10015,3356000000,Valence,Value,0.543490648,1748268272.103537
10015,3356000000,Arousal,Value,0.5117949,1748268272.103537
10015,3356000000,Mouth,State,Open,1748268272.103537
